Sat. Num,Sat. Name,Item #,Launch Date,Epoch Date,Epoch Time,SMA,eccentricity,inclination,RAAN,Arg. Perigee,True Anomaly,Period,Perigee Altitude,Apogee Altitude,Country,Purpose,Status
25057,SL-8 DEB,3,1990-04-20,2018-11-20,20:55:21.026,7333.382,0.00228,82.9389,284.031,79.272,313.227,104.16,938.495,972.000,CIS,Unknown,Unknown,
25067,JCSAT-1B,1,1997-12-02,2018-11-20,17:50:6.093,42624.480,0.00175,6.4649,56.113,132.105,259.106,1459.65,36171.569,36321.121,JPN,Comm,Inactive,
25068,EQUATOR S,2,1997-12-02,2018-11-19,19:30:17.141,40194.188,0.82410,6.9255,338.824,193.856,171.744,1336.61,692.175,66939.930,GER,Engineer,Unknown,
25071,ASTRA 1G,1,1997-12-02,2018-11-20,18:34:3.813,42165.190,0.00040,3.3936,76.205,161.120,158.172,1436.12,35770.349,35803.761,SES,Comm,Active,
25074,SL-12 R/B(2),4,1997-12-02,2018-11-20,18:19:32.973,29431.080,0.43382,10.8966,228.601,6.979,10.337,837.47,10285.271,35820.618,CIS,Unknown,Unknown,
25077,IRIDIUM 42,1,1997-12-08,2018-11-21,13:48:13.276,7154.749,0.00023,86.3969,163.519,78.016,282.104,100.38,774.950,778.278,US,Comm,Inactive,
25078,IRIDIUM 44,2,1997-12-08,2018-11-21,14:20:5.078,7142.532,0.00026,86.3951,151.768,46.140,313.980,100.12,762.525,766.269,US,Comm,Inactive,
25085,SL-8 DEB,102,1991-02-12,2018-11-19,8:38:11.014,7957.718,0.01720,74.1119,92.827,140.928,250.724,117.75,1442.714,1716.453,CIS,Unknown,Unknown,
25086,GALAXY 8,1,1997-12-08,2018-11-20,15:40:12.205,42323.664,0.00083,12.1104,30.291,305.469,124.595,1444.22,35910.518,35980.539,US,Comm,Inactive,
25097,OPS 0856 DEB,19,1966-08-19,2018-11-20,12:16:55.118,9829.704,0.21577,88.1850,252.847,342.106,17.580,161.65,1330.591,5572.547,US,Unknown,Unknown,
25098,ARIANE 1 DEB,4,1979-12-24,2018-11-19,10:18:34.136,15944.115,0.57315,17.5565,286.795,18.088,347.857,333.93,427.587,18704.373,ESA,Unknown,Unknown,
25104,IRIDIUM 45,1,1997-12-20,2018-11-21,10:3:17.147,7155.807,0.00026,86.3977,68.935,83.005,277.115,100.40,775.834,779.510,US,Comm,Active,
25105,IRIDIUM 24,2,1997-12-20,2018-11-21,13:28:30.363,7136.788,0.00135,86.3939,14.842,69.897,290.223,100.00,748.986,768.320,US,Comm,Inactive,
25110,INTELSAT 804,1,1997-12-21,2018-11-20,23:26:45.472,42174.394,0.00078,10.3479,36.658,268.837,102.944,1436.59,35763.186,35829.332,ITSO,Comm,Inactive,
25112,ORBCOMM FM08,1,1997-12-23,2018-11-21,7:6:29.535,7140.471,0.00083,45.0165,269.691,32.434,327.651,100.08,756.418,768.254,ORB,Comm,Active,
25113,ORBCOMM FM10,2,1997-12-23,2018-11-20,22:9:27.326,7140.570,0.00069,45.0179,272.749,1.885,358.200,100.08,757.518,767.352,ORB,Comm,Active,
25114,ORBCOMM FM11,3,1997-12-23,2018-11-21,2:56:4.718,7140.613,0.00075,45.0163,271.051,4.883,355.202,100.08,757.126,767.830,ORB,Comm,Active,
25115,ORBCOMM FM12,4,1997-12-23,2018-11-21,7:27:11.240,7140.578,0.00065,45.0170,269.945,5.424,354.661,100.08,757.774,767.112,ORB,Comm,Active,
25116,ORBCOMM FM09,5,1997-12-23,2018-11-20,21:36:51.801,7140.504,0.00079,45.0176,272.467,353.248,6.837,100.08,756.715,768.022,ORB,Comm,Active,
25117,ORBCOMM FM05,6,1997-12-23,2018-11-20,22:27:30.284,7140.569,0.00031,45.0172,272.436,2.109,357.976,100.08,760.256,764.613,ORB,Comm,Active,
25118,ORBCOMM FM06,7,1997-12-23,2018-11-20,22:36:26.698,7140.513,0.00030,45.0168,272.257,1.856,64.919,100.08,760.210,764.546,ORB,Comm,Active,
25119,ORBCOMM FM07,8,1997-12-23,2018-11-20,22:45:22.248,7140.573,0.00048,45.0164,272.397,359.724,0.361,100.08,759.013,765.862,ORB,Comm,Active,
25126,HGS-1,1,1997-12-24,2018-11-20,6:18:44.985,42145.574,0.00454,8.6778,53.780,333.179,70.257,1435.12,35575.955,35958.923,US,Comm,Inactive,
25134,SKYNET 4D,1,1998-01-10,2018-11-20,5:41:37.617,42481.986,0.00007,10.9833,27.404,148.811,216.003,1452.34,36100.933,36106.770,UK,Comm,Inactive,
25135,DELTA 2 R/B,2,1998-01-10,2018-11-21,5:23:45.382,7405.237,0.03563,26.8867,271.614,258.395,248.931,105.70,763.269,1290.935,US,Unknown,Unknown,
25136,DELTA 2 R/B(2),3,1998-01-10,2018-11-21,12:11:12.831,24982.826,0.69632,23.0991,198.726,312.324,211.811,654.97,1208.607,36000.775,US,Unknown,Unknown,
25138,DELTA 2 DEB,5,1998-01-10,2018-11-21,13:18:6.225,7381.575,0.03335,26.8797,357.946,0.857,160.017,105.19,757.276,1249.604,US,Unknown,Unknown,
25152,BRASILSAT B3,1,1998-02-04,2018-11-21,7:11:1.759,42463.698,0.00034,5.0352,66.734,217.579,142.236,1451.40,36070.926,36100.200,BRAZ,Comm,Inactive,
25153,INMARSAT 3-F5,2,1998-02-04,2018-11-21,11:19:19.009,42164.237,0.00050,3.6211,72.698,164.965,298.583,1436.07,35764.999,35807.205,IM,Comm,Active,
25156,TRANSIT 5B-2 DE,14,1963-12-05,2018-11-20,21:50:20.017,7435.819,0.00379,89.9132,96.958,169.850,303.313,106.35,1029.512,1085.855,US,Unknown,Unknown,
25158,ORBCOMM FM03,2,1998-02-10,2018-11-21,11:56:5.482,7172.158,0.00465,107.9954,271.425,92.138,267.975,100.75,760.660,827.385,ORB,Comm,Inactive,
25159,ORBCOMM FM04,3,1998-02-10,2018-11-21,12:34:9.966,7171.275,0.00418,107.9950,272.911,91.654,268.459,100.73,763.139,823.141,ORB,Comm,Active,
25160,CELESTIS-02 & T,4,1998-02-10,2018-11-21,12:42:28.515,7198.394,0.00628,107.9586,163.650,185.388,242.730,101.30,775.059,865.459,US,Unknown,Active,
25161,TAURUS DEB,5,1998-02-10,2018-11-20,14:59:27.052,7185.571,0.00589,107.9795,218.864,134.729,287.505,101.03,765.104,849.768,US,Unknown,Unknown,
25162,GLOBALSTAR M001,1,1998-02-14,2018-11-21,13:37:33.045,7892.801,0.00009,52.0018,116.654,211.669,222.017,116.31,1513.995,1515.337,GLOB,Comm,Inactive,
25163,GLOBALSTAR M004,2,1998-02-14,2018-11-20,23:12:12.489,7787.568,0.00037,51.9974,175.734,29.455,110.606,113.99,1406.529,1412.337,GLOB,Comm,Inactive,
25164,GLOBALSTAR M002,3,1998-02-14,2018-11-20,21:19:57.396,8236.263,0.00024,51.9984,138.287,90.828,269.254,123.98,1856.188,1860.069,GLOB,Comm,Inactive,
25165,GLOBALSTAR M003,4,1998-02-14,2018-11-20,14:39:26.610,8005.444,0.00073,52.0125,338.148,132.317,23.204,118.81,1621.460,1633.157,GLOB,Comm,Inactive,
25171,IRIDIUM 54,3,1998-02-18,2018-11-21,13:36:23.554,7141.239,0.00017,86.4200,132.110,89.062,271.058,100.10,761.868,764.341,US,Comm,Active,
25175,KAKEHASHI,1,1998-02-21,2018-11-20,9:21:13.167,15757.223,0.52957,30.1931,345.175,218.301,289.141,328.08,1034.556,17723.619,JPN,Comm,Inactive,
25187,SL-14 DEB,14,1987-08-18,2018-11-21,10:42:14.741,7197.552,0.00151,82.5496,106.467,256.889,103.229,101.28,808.535,830.299,CIS,Unknown,Unknown,
25199,SL-14 DEB,27,1987-08-18,2018-11-20,9:58:22.146,7358.881,0.00956,82.3641,318.309,205.510,154.605,104.71,910.424,1051.068,CIS,Unknown,Unknown,
25203,SL-14 DEB,31,1987-08-18,2018-11-20,22:22:57.825,7202.571,0.00976,82.2672,128.464,298.638,61.480,101.39,754.123,894.749,CIS,Unknown,Unknown,
25204,SL-14 DEB,32,1987-08-18,2018-11-20,22:5:46.215,7305.941,0.01168,82.4308,275.455,164.634,255.423,103.58,842.452,1013.160,CIS,Unknown,Unknown,
25205,SL-14 DEB,33,1987-08-18,2018-11-20,21:17:50.894,7301.139,0.00167,82.5377,269.431,91.579,321.915,103.48,910.813,935.196,CIS,Unknown,Unknown,
25214,SL-14 DEB,44,1987-08-18,2018-11-20,18:34:18.542,7265.473,0.00149,82.5464,219.222,309.840,109.100,102.72,876.479,898.197,CIS,Unknown,Unknown,
25221,SL-14 DEB,51,1987-08-18,2018-11-20,20:21:31.642,7436.143,0.01678,82.2976,94.305,205.732,273.097,106.36,933.240,1182.777,CIS,Unknown,Unknown,
25225,SL-14 DEB,55,1987-08-18,2018-11-20,19:30:7.128,7250.261,0.00784,82.5080,234.892,115.689,303.491,102.40,815.278,928.973,CIS,Unknown,Unknown,
25226,SL-14 DEB,56,1987-08-18,2018-11-21,13:33:52.855,7276.324,0.00727,82.5249,295.922,301.410,180.973,102.95,845.282,951.096,CIS,Unknown,Unknown,
25227,SL-14 DEB,57,1987-08-18,2018-11-21,11:2:24.060,7209.999,0.00150,82.5322,124.498,332.046,28.072,101.55,821.079,842.649,CIS,Unknown,Unknown,
25237,EUTELSAT 16B,1,1998-02-27,2018-11-21,12:20:42.696,42733.805,0.00089,5.3675,64.281,226.317,4.202,1465.27,36317.684,36393.656,EUTE,Comm,Inactive,
25239,NSS-806,1,1998-02-28,2018-11-21,11:59:31.872,42503.318,0.00042,0.2438,113.688,129.499,95.384,1453.43,36107.468,36142.899,SES,Comm,Inactive,
25246,SL-14 DEB,68,1987-08-18,2018-11-20,16:21:58.083,7228.433,0.00819,82.2524,194.387,214.676,200.717,101.94,791.087,909.509,CIS,Unknown,Unknown,
25253,ATLAS CENTAUR D,3,1978-06-29,2018-11-21,5:45:34.335,24600.061,0.70627,21.3530,237.567,276.803,203.496,639.98,847.616,35596.236,US,Unknown,Unknown,
25254,SL-16 DEB,8,1993-09-16,2018-11-21,13:17:54.480,7198.902,0.00183,70.9858,146.268,257.100,162.727,101.31,807.611,833.924,CIS,Unknown,Unknown,
25255,SL-3 DEB,4,1981-05-14,2018-11-21,2:42:27.421,7244.704,0.00485,81.2788,330.578,121.291,305.308,102.28,831.445,901.693,CIS,Unknown,Unknown,
25260,SPOT 4,1,1998-03-24,2018-11-21,8:16:1.024,7092.193,0.00142,98.3204,49.970,107.295,252.824,99.07,703.953,724.162,FR,Earth Sci,Inactive,
25261,ARIANE 40 R/B,2,1998-03-24,2018-11-21,10:56:57.641,7157.510,0.00035,98.6106,273.157,6.162,353.957,100.44,776.902,781.847,FR,Unknown,Unknown,
25262,IRIDIUM 51,1,1998-03-25,2018-11-21,10:24:8.144,6981.551,0.02051,86.3992,86.829,279.654,80.469,96.76,460.248,746.585,US,Comm,Inactive,
25263,IRIDIUM 61,2,1998-03-25,2018-11-21,12:1:22.363,7141.263,0.00033,86.4222,100.626,103.936,256.183,100.10,760.799,765.458,US,Comm,Active,
25270,DELTA 1 DEB,5,1968-07-04,2018-11-20,16:38:16.183,9102.176,0.21780,120.6369,223.066,96.934,262.499,144.04,741.617,4706.465,US,Unknown,Unknown,
25272,IRIDIUM 55,1,1998-03-30,2018-11-21,10:34:59.392,7141.236,0.00025,86.4235,68.723,100.658,259.462,100.10,761.326,764.876,US,Comm,Active,
25273,IRIDIUM 57,2,1998-03-30,2018-11-21,11:36:26.061,7155.465,0.00020,86.3981,69.024,92.037,268.082,100.40,775.865,778.796,US,Comm,Inactive,
25274,IRIDIUM 58,3,1998-03-30,2018-11-21,10:44:17.498,7141.260,0.00025,86.4235,69.228,90.745,269.375,100.10,761.362,764.887,US,Comm,Active,
25275,IRIDIUM 59,4,1998-03-30,2018-11-21,9:26:41.049,7155.803,0.00021,86.3979,69.104,101.731,258.389,100.40,776.153,779.184,US,Comm,Active,
25276,IRIDIUM 60,5,1998-03-30,2018-11-21,9:35:50.912,7155.808,0.00022,86.3976,68.700,96.842,263.277,100.40,776.108,779.238,US,Comm,Active,
25279,ARIANE 44LP DEB,5,1989-08-08,2018-11-20,2:56:57.017,22943.116,0.70661,7.0598,213.378,210.161,171.631,576.42,353.123,32776.840,FR,Unknown,Unknown,
25280,TRACE,1,1998-04-02,2018-11-20,14:20:14.601,6905.514,0.00243,97.4823,155.838,35.693,324.431,95.18,510.601,544.157,US,Solar Phys,Inactive,
25281,PEGASUS R/B,2,1998-04-02,2018-11-20,23:6:7.579,6896.340,0.00117,97.5553,158.390,116.324,21.525,94.99,510.136,526.273,US,Unknown,Unknown,
25282,ARIANE 44LP DEB,6,1989-08-08,2018-11-20,20:49:57.021,21822.738,0.69125,7.4426,39.810,194.767,157.946,534.72,359.734,30529.472,FR,Unknown,Unknown,
25284,START 1 DEB,6,1993-03-25,2018-11-20,19:24:19.647,7183.014,0.01851,75.7626,82.863,287.393,187.437,100.98,671.916,937.842,CIS,Unknown,Unknown,
25286,IRIDIUM 63,2,1998-04-07,2018-11-21,13:18:41.461,7154.032,0.00022,86.4000,5.993,97.495,14.144,100.37,774.321,777.472,US,Comm,Inactive,
25287,IRIDIUM 64,3,1998-04-07,2018-11-21,11:29:3.318,7141.198,0.00022,86.4224,5.653,92.896,267.224,100.10,761.521,764.606,US,Comm,Active,
25306,GLOBALSTAR M014,1,1998-04-24,2018-11-20,21:23:16.046,8217.618,0.00006,51.9821,111.902,144.592,17.900,123.56,1838.951,1840.015,GLOB,Comm,Inactive,
25307,GLOBALSTAR M006,2,1998-04-24,2018-11-21,12:32:54.187,8252.101,0.00044,51.9948,73.124,105.275,336.842,124.34,1870.371,1877.561,GLOB,Comm,Inactive,
25308,GLOBALSTAR M015,3,1998-04-24,2018-11-21,12:5:44.652,8296.529,0.00130,51.9839,61.848,128.413,311.621,125.34,1907.572,1929.215,GLOB,Comm,Inactive,
25309,GLOBALSTAR M008,4,1998-04-24,2018-11-21,6:25:49.756,7901.867,0.00024,51.9976,315.289,152.133,331.877,116.51,1521.811,1525.653,GLOB,Comm,Inactive,
25311,NILESAT 101,1,1998-04-28,2018-11-20,20:50:56.104,42991.695,0.00304,4.5711,70.230,217.625,166.227,1478.55,36482.767,36744.354,EGYP,Comm,Inactive,
25312,BSAT-1B,2,1998-04-28,2018-11-21,4:29:50.253,42491.054,0.00075,5.9042,64.836,205.408,154.433,1452.80,36081.191,36144.648,JPN,Comm,Inactive,
25315,COSMOS 2350,1,1998-04-29,2018-11-20,21:34:0.665,42167.348,0.00016,12.7924,24.626,83.236,354.858,1436.23,35782.660,35795.765,CIS,Comm,Inactive,
25318,SL-12 R/B(2),4,1998-04-29,2018-11-20,9:6:42.548,42223.554,0.00286,12.8095,24.663,55.942,301.661,1439.10,35724.832,35966.005,CIS,Unknown,Unknown,
25319,IRIDIUM 69,1,1998-05-02,2018-11-21,13:46:46.274,7140.715,0.00027,86.4018,25.976,48.184,311.936,100.09,760.630,764.530,US,Comm,Inactive,
25320,IRIDIUM 71,2,1998-05-02,2018-11-21,13:16:52.249,7139.370,0.00042,86.3999,21.622,80.718,279.402,100.06,758.257,764.214,US,Comm,Inactive,
25327,COSMOS 2351,1,1998-05-07,2018-11-20,5:44:42.376,26552.484,0.65549,66.5328,50.866,200.177,160.260,717.66,2769.416,37579.281,CIS,Surv/Mil,Unknown,
25330,SL-6 R/B(2),4,1998-05-07,2018-11-20,19:40:2.119,26307.173,0.70495,64.2581,319.677,196.823,160.744,707.74,1383.796,38474.279,CIS,Unknown,Unknown,
25331,ECHOSTAR 4,1,1998-05-07,2018-11-21,3:40:42.707,42539.530,0.00167,7.5670,45.929,225.943,317.586,1455.29,36090.209,36232.581,US,Comm,Inactive,
25334,SL-12 R/B(2),4,1998-05-07,2018-11-21,2:16:40.426,28318.661,0.49156,15.1412,252.858,227.809,279.077,790.44,8020.092,35860.960,CIS,Unknown,Unknown,
25338,NOAA 15,1,1998-05-13,2018-11-21,14:6:11.686,7183.658,0.00113,98.7622,342.072,127.267,232.851,100.99,797.402,813.645,US,Earth Sci,Active,
25339,SL-12 R/B(2),4,1996-09-06,2018-11-21,10:19:42.687,42786.037,0.00566,14.0170,24.432,249.325,117.943,1467.96,36165.562,36650.242,CIS,Unknown,Unknown,
25344,IRIDIUM 73,3,1998-05-17,2018-11-21,12:39:36.297,7106.579,0.00028,86.4409,342.191,97.705,262.415,99.37,726.438,730.450,US,Comm,Inactive,
25353,METEOSAT-7 AKM,5,1997-09-02,2018-11-19,22:33:26.152,42062.551,0.00814,13.5274,21.352,263.951,96.030,1430.88,35341.918,36026.915,ESA,Unknown,Unknown,
25354,CHINASAT 5A,1,1998-05-30,2018-11-21,3:50:18.545,42527.006,0.00042,2.3610,84.221,182.427,321.597,1454.64,36131.065,36166.677,PRC,Comm,Inactive,
25358,THOR III,1,1998-06-10,2018-11-21,0:1:45.740,42164.518,0.00018,6.2993,56.270,188.392,171.459,1436.09,35778.840,35793.926,NOR,Comm,Active,
25359,DELTA 2 R/B,2,1998-06-10,2018-11-21,5:26:5.577,7662.030,0.05137,26.3896,14.992,290.227,101.215,111.24,890.315,1677.475,US,Unknown,Unknown,
25360,DELTA 2 R/B(2),3,1998-06-10,2018-11-20,14:51:31.267,25669.600,0.69467,18.5563,207.834,100.466,83.534,682.16,1459.515,37123.414,US,Unknown,Unknown,
25363,COSMOS 2352,1,1998-06-15,2018-11-20,19:13:34.782,7970.277,0.03520,82.5931,194.204,307.850,127.736,118.02,1311.590,1872.694,CIS,Comm,Unknown,
25364,COSMOS 2353,2,1998-06-15,2018-11-21,0:58:30.017,7962.839,0.03551,82.5892,178.078,254.734,105.375,117.86,1301.940,1867.467,CIS,Comm,Unknown,
25365,COSMOS 2354,3,1998-06-15,2018-11-20,15:56:3.627,7967.011,0.03526,82.5833,182.782,288.199,125.767,117.95,1307.964,1869.788,CIS,Comm,Unknown,
25366,COSMOS 2355,4,1998-06-15,2018-11-20,14:40:57.888,7962.963,0.03526,82.5881,178.171,257.800,114.346,117.86,1304.040,1865.617,CIS,Comm,Unknown,
25367,COSMOS 2356,5,1998-06-15,2018-11-20,21:50:46.003,7960.283,0.03554,82.5791,167.835,239.777,120.330,117.80,1299.212,1865.085,CIS,Comm,Unknown,
25368,COSMOS 2357,6,1998-06-15,2018-11-20,22:35:7.549,7956.158,0.03557,82.5848,163.371,208.058,152.045,117.71,1294.990,1861.055,CIS,Comm,Unknown,
25369,SL-14 R/B,7,1998-06-15,2018-11-20,20:43:3.171,7993.937,0.03446,82.5926,239.014,115.871,304.148,118.55,1340.369,1891.235,CIS,Unknown,Unknown,
25371,INTELSAT 805,1,1998-06-18,2018-11-21,12:19:52.897,42164.571,0.00035,1.1409,91.935,143.180,179.443,1436.09,35771.682,35801.189,ITSO,Comm,Active,
25394,RESURS O1-N4,1,1998-07-10,2018-11-20,19:48:33.140,7188.501,0.00008,98.6151,261.832,171.396,188.722,101.09,809.787,810.945,CIS,Earth Sci,Unknown,
25395,FASAT B,2,1998-07-10,2018-11-21,10:17:13.924,7185.933,0.00024,98.6255,264.864,183.925,176.193,101.04,806.057,809.540,CHLE,Earth Sci,Unknown,
25396,TMSAT-1,3,1998-07-10,2018-11-20,21:54:2.157,7188.318,0.00016,98.6420,263.788,238.684,121.434,101.09,809.032,811.334,THAI,Comm,Inactive,
25397,TECHSAT 1B,4,1998-07-10,2018-11-21,11:6:11.914,7191.154,0.00004,98.6656,263.397,341.973,18.145,101.15,812.723,813.316,ISRA,Comm,Active,
25398,WESTPAC,5,1998-07-10,2018-11-21,13:19:55.782,7193.933,0.00002,98.6710,261.628,245.580,114.538,101.21,815.625,815.971,AUS,Earth Sci,Inactive,
25399,SAFIR 2,6,1998-07-10,2018-11-21,10:31:-0.389,7187.886,0.00017,98.6331,263.987,160.913,199.205,101.08,808.552,810.949,GER,Comm,Inactive,
25400,SL-16 R/B,7,1998-07-10,2018-11-21,4:19:34.370,7185.170,0.00094,98.5496,263.539,204.667,155.451,101.02,800.312,813.758,CIS,Unknown,Unknown,
25401,SL-16 DEB,8,1998-07-10,2018-11-20,19:13:48.421,7293.788,0.01647,98.5538,261.713,94.943,317.781,103.32,795.491,1035.814,CIS,Unknown,Unknown,
25402,SL-16 DEB,10,1998-07-10,2018-11-20,21:25:36.783,7286.455,0.01542,99.3405,295.792,309.464,103.461,103.17,795.928,1020.712,CIS,Unknown,Unknown,
25403,SL-16 DEB,11,1998-07-10,2018-11-20,22:56:2.760,7350.102,0.02123,98.5281,123.821,267.956,208.853,104.52,815.913,1128.022,CIS,Unknown,Unknown,
25404,CHINASAT 5B,1,1998-07-18,2018-11-21,2:48:37.740,42470.725,0.00125,5.3937,63.405,187.506,190.955,1451.76,36039.587,36145.594,PRC,Comm,Inactive,
25405,CZ-3B R/B,2,1998-07-18,2018-11-20,15:55:4.905,24556.162,0.71636,18.4360,276.337,52.873,119.635,638.26,586.874,35769.181,PRC,Unknown,Unknown,
25406,COSMOS 2360,1,1998-07-28,2018-11-20,13:7:44.032,7228.798,0.00057,70.8550,358.130,160.705,199.407,101.94,846.574,854.752,CIS,Surv/Mil,Unknown,
25407,SL-16 R/B,2,1998-07-28,2018-11-21,5:6:49.845,7217.802,0.00063,71.0128,24.396,145.496,214.616,101.71,835.130,844.204,CIS,Unknown,Unknown,
25409,SL-16 DEB,3,1998-07-28,2018-11-20,21:30:18.232,7361.813,0.01955,71.0826,33.906,235.445,235.727,104.77,839.790,1127.566,CIS,Unknown,Unknown,
25410,SL-16 DEB,4,1998-07-28,2018-11-20,15:48:34.119,7374.693,0.02066,70.9823,46.025,80.607,33.414,105.05,844.199,1148.917,CIS,Unknown,Unknown,
25411,SL-16 DEB,5,1998-07-28,2018-11-20,16:11:13.123,7375.439,0.02101,70.9892,56.897,52.555,307.556,105.06,842.335,1152.273,CIS,Unknown,Unknown,
25412,SL-16 DEB,6,1998-07-28,2018-11-20,13:20:31.525,7355.769,0.01877,71.0809,353.912,233.151,284.493,104.64,839.589,1115.679,CIS,Unknown,Unknown,
25413,ORBCOMM FM17,1,1998-08-02,2018-11-20,12:8:25.394,7167.334,0.00028,44.9971,7.464,208.933,151.152,100.65,787.182,791.217,ORB,Comm,Inactive,
25414,ORBCOMM FM18,2,1998-08-02,2018-11-21,11:27:18.219,7160.543,0.00043,44.9964,323.667,212.023,148.061,100.50,779.362,785.455,ORB,Comm,Active,
25415,ORBCOMM FM19,3,1998-08-02,2018-11-20,19:27:41.240,7160.671,0.00029,44.9970,327.158,216.427,203.614,100.51,780.473,784.598,ORB,Comm,Active,
25416,ORBCOMM FM20,4,1998-08-02,2018-11-21,10:25:24.633,7160.632,0.00023,44.9967,324.458,281.589,78.495,100.50,780.850,784.143,ORB,Comm,Active,
25417,ORBCOMM FM16,5,1998-08-02,2018-11-21,3:50:28.993,7160.564,0.00035,44.9995,327.353,230.351,129.734,100.50,779.901,784.958,ORB,Comm,Active,
25418,ORBCOMM FM15,6,1998-08-02,2018-11-21,4:29:39.337,7160.535,0.00044,44.9999,327.554,232.443,220.359,100.50,779.234,785.566,ORB,Comm,Active,
25419,ORBCOMM FM14,7,1998-08-02,2018-11-21,4:45:52.974,7160.514,0.00031,44.9994,327.317,238.625,222.181,100.50,780.137,784.621,ORB,Comm,Active,
25420,ORBCOMM FM13,8,1998-08-02,2018-11-21,11:35:43.582,7160.752,0.00046,44.9997,326.674,214.292,145.793,100.51,779.289,785.944,ORB,Comm,Active,
25442,PEGASUS DEB,30,1994-05-19,2018-11-21,4:7:32.321,7151.664,0.02838,81.7659,117.653,20.875,339.247,100.32,570.555,976.503,US,Unknown,Unknown,
25444,SL-14 DEB,76,1987-08-18,2018-11-20,21:11:27.040,7294.442,0.00199,82.5568,270.981,24.655,28.745,103.34,901.823,930.790,CIS,Unknown,Unknown,
25445,PEGASUS DEB,30,1994-05-19,2018-11-20,15:5:1.155,7068.869,0.01559,81.9899,278.294,26.016,94.629,98.58,580.563,800.904,US,Unknown,Unknown,
25449,PEGASUS DEB,31,1994-05-19,2018-11-21,11:30:52.519,7721.390,0.09618,82.1387,130.802,133.662,226.455,112.54,600.594,2085.917,US,Unknown,Unknown,
25454,SL-14 DEB,81,1987-08-18,2018-11-21,2:58:9.086,7251.828,0.00848,82.1748,13.237,157.006,203.110,102.43,812.200,935.185,CIS,Unknown,Unknown,
25460,ST-1,1,1998-08-25,2018-11-20,22:52:35.356,42597.924,0.00104,5.4660,63.373,210.530,6.723,1458.28,36175.419,36264.159,STCT,Comm,Inactive,
25461,ARIANE 44P R/B,2,1998-08-25,2018-11-20,21:3:45.375,19003.553,0.65167,4.0418,179.547,39.984,337.525,434.52,241.434,25009.403,FR,Unknown,Unknown,
25462,ASTRA 2A,1,1998-08-30,2018-11-21,12:0:9.558,42164.170,0.00031,0.3019,102.374,131.527,106.671,1436.07,35772.804,35799.266,SES,Comm,Active,
25465,SL-12 R/B(2),4,1998-08-30,2018-11-20,19:10:44.673,28251.515,0.50051,15.9132,355.845,277.501,250.460,787.63,7733.166,36013.594,CIS,Unknown,Unknown,
25467,IRIDIUM 82,1,1998-09-08,2018-11-21,12:39:23.844,6975.702,0.01796,86.3987,142.164,329.252,30.871,96.64,472.284,722.850,US,Comm,Inactive,
25473,INTELSAT 7,1,1998-09-16,2018-11-20,17:11:53.264,42752.296,0.00086,4.3014,71.715,151.495,208.313,1466.22,36337.197,36411.124,US,Comm,Inactive,
25475,ORBCOMM FM21,1,1998-09-23,2018-11-20,16:11:39.890,7160.619,0.00025,45.0111,53.872,208.050,152.034,100.50,780.703,784.266,ORB,Comm,Active,
25476,ORBCOMM FM22,2,1998-09-23,2018-11-20,13:21:0.622,7160.374,0.00030,45.0105,54.556,173.177,186.908,100.50,780.098,784.379,ORB,Comm,Inactive,
25477,ORBCOMM FM23,3,1998-09-23,2018-11-20,16:56:54.875,7161.047,0.00027,45.0111,54.640,186.500,173.584,100.51,780.972,784.852,ORB,Comm,Active,
25478,ORBCOMM FM24,4,1998-09-23,2018-11-21,11:34:14.811,7160.731,0.00027,45.0110,52.340,200.400,159.685,100.51,780.640,784.551,ORB,Comm,Inactive,
25479,ORBCOMM FM25,5,1998-09-23,2018-11-21,11:1:26.026,7160.679,0.00051,45.0102,50.954,184.972,175.113,100.51,778.885,786.202,ORB,Comm,Inactive,
25480,ORBCOMM FM26,6,1998-09-23,2018-11-20,14:38:49.460,7161.267,0.00076,45.0097,45.140,194.788,165.297,100.52,777.689,788.574,ORB,Comm,Inactive,
25481,ORBCOMM FM27,7,1998-09-23,2018-11-20,15:9:31.628,7160.751,0.00026,45.0084,54.852,232.727,127.358,100.51,780.757,784.475,ORB,Comm,Active,
25482,ORBCOMM FM28,8,1998-09-23,2018-11-21,4:6:26.278,7158.137,0.00058,45.0101,0.552,223.356,136.729,100.45,775.848,784.156,ORB,Comm,Inactive,
25484,PEGASUS R/B(2),11,1998-09-23,2018-11-20,23:14:14.641,7131.188,0.00641,44.5292,180.302,169.589,325.148,99.89,707.345,798.761,US,Unknown,Unknown,
25485,MOLNIYA 1-91,1,1998-09-28,2018-11-20,15:58:0.017,25593.892,0.74582,62.3359,27.498,280.903,305.703,679.15,127.338,38304.175,CIS,Comm,Unknown,
25488,SL-6 R/B(2),4,1998-09-28,2018-11-20,10:50:36.660,26923.004,0.75390,61.9935,89.435,275.317,44.125,732.73,247.573,40842.165,CIS,Unknown,Unknown,
25490,TAURUS R/B,2,1998-10-03,2018-11-20,21:28:43.032,7043.424,0.00134,85.0670,117.555,250.688,109.433,98.05,655.828,674.749,US,Unknown,Unknown,
25491,EUTELSAT W2,1,1998-10-05,2018-11-21,0:54:13.661,42449.222,0.00039,6.6949,55.769,195.729,164.130,1450.66,36054.336,36087.837,EUTE,Comm,Inactive,
